,URL,Image,Name,Number of Courses,University,Category,Sub_Category,Course_Language
201,https://www.coursera.org/learn/success,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/dc/dd7620e18511e6954ec941c3fa63ee/scienceofsuccess_thumbnail_1x1.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/dc/dd7620e18511e6954ec941c3fa63ee/scienceofsuccess_thumbnail_1x1.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",The Science of Success: What Researchers Know that You Should Know,,University of Michigan,business,leadership-and-management,en
202,https://www.coursera.org/learn/leadership-collaboration,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0f/2049a0582411e6b0cb5da5ab8b1947/OLS-C1.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0f/2049a0582411e6b0cb5da5ab8b1947/OLS-C1.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","High Performance Collaboration: Leadership, Teamwork, and Negotiation",,Northwestern University,business,leadership-and-management,en
203,https://www.coursera.org/learn/uva-darden-managerial-accounting,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7d/251dc0dc2311e7862f37513baa6be7/MA_courseimage_final-01.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7d/251dc0dc2311e7862f37513baa6be7/MA_courseimage_final-01.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managerial Accounting Fundamentals,,University of Virginia,business,leadership-and-management,en
204,https://www.coursera.org/learn/construction-cost-estimating,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/22/22e83064b511e6bd70bb877c3d92a3/2cost.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/22/22e83064b511e6bd70bb877c3d92a3/2cost.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Construction Cost Estimating and Cost Control,,Columbia University,business,leadership-and-management,en
205,https://www.coursera.org/learn/company-future-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d8/329c306c2611e4bc69f1dbb9888199/MCOF_MOOC_course_logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d8/329c306c2611e4bc69f1dbb9888199/MCOF_MOOC_course_logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing the Company of the Future,,"University of London, London Business School",business,leadership-and-management,en
206,https://www.coursera.org/learn/digital-competition-financial-services,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/5b/208dd097be11e78720b927d3c77278/Comp-logo-800.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/5b/208dd097be11e78720b927d3c77278/Comp-logo-800.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Digital Competition in Financial Services,,Copenhagen Business School,business,leadership-and-management,en
207,https://www.coursera.org/learn/fundamentals-of-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1c/c7548049ae11e49dd763187f3b4abc/Fundamentals-of-Management-Course.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1c/c7548049ae11e49dd763187f3b4abc/Fundamentals-of-Management-Course.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Fundamentals of Management,,"University of California, Irvine",business,leadership-and-management,en
208,https://www.coursera.org/learn/leadership-storytelling,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/43/e0ed20582411e6b9d4b5ce1c0e60b8/OLS-C2.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/43/e0ed20582411e6b9d4b5ce1c0e60b8/OLS-C2.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leadership Communication for Maximum Impact: Storytelling,,Northwestern University,business,leadership-and-management,en
209,https://www.coursera.org/learn/social-impact,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e4/550720792411e691218f1bb799b028/Grow_Scale_Impact_square.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e4/550720792411e691218f1bb799b028/Grow_Scale_Impact_square.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Social Impact Strategy: Tools for Entrepreneurs and Innovators,,University of Pennsylvania,business,leadership-and-management,en
210,https://www.coursera.org/learn/construction-scheduling,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c4/d5853064b311e6a2e607a8b92c8d19/schedule.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c4/d5853064b311e6a2e607a8b92c8d19/schedule.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Construction Scheduling,,Columbia University,business,leadership-and-management,en
211,https://www.coursera.org/learn/managing-talent,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e4/39a620502a11e5998a1b75736a49c8/managingtalent.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e4/39a620502a11e5998a1b75736a49c8/managingtalent.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing Talent,,University of Michigan,business,leadership-and-management,en
212,https://www.coursera.org/learn/creativity-entrepreneurship,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cf/5aac80df8511e7824ed7c81ea9b2b2/img_1842_16216484360_o-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cf/5aac80df8511e7824ed7c81ea9b2b2/img_1842_16216484360_o-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Creativity And Entrepreneurship ,,Berklee College of Music,business,leadership-and-management,en
213,https://www.coursera.org/learn/leading-teams,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/8c/0f4e50502a11e5ab137970bddb1c09/leadingteams.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/8c/0f4e50502a11e5ab137970bddb1c09/leadingteams.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leading Teams,,University of Michigan,business,leadership-and-management,en
214,https://www.coursera.org/learn/negotiation-fundamentals,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f6/8b9990c2b211e6b4b1e15735231fa3/logo-MOOC-1.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f6/8b9990c2b211e6b4b1e15735231fa3/logo-MOOC-1.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Negotiation  Fundamentals,,ESSEC Business School,business,leadership-and-management,en
215,https://www.coursera.org/learn/initiating-planning,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/42/c288b0a04d11e688655933b8cc527d/comp-600px-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/42/c288b0a04d11e688655933b8cc527d/comp-600px-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Engineering Project Management: Initiating and Planning,,Rice University,business,leadership-and-management,en
216,https://www.coursera.org/learn/wharton-influence,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6b/65c1303bf011e78c4cebad35bb41fa/ASInfluence_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6b/65c1303bf011e78c4cebad35bb41fa/ASInfluence_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Influence,,University of Pennsylvania,business,leadership-and-management,en
217,https://www.coursera.org/learn/lean-manufacturing-services,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e5/b92710e18711e6a5960f5c1206f26b/lean.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e5/b92710e18711e6a5960f5c1206f26b/lean.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",The hidden value – Lean in manufacturing and services,,"École des Ponts ParisTech, BCG",business,leadership-and-management,en
218,https://www.coursera.org/learn/teamwork-skills-effective-communication,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3e/8919205aa711e7b7231dbbd0ae8f05/inst.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3e/8919205aa711e7b7231dbbd0ae8f05/inst.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Teamwork Skills: Communicating Effectively in Groups,,University of Colorado Boulder,business,leadership-and-management,en
219,https://www.coursera.org/learn/new-technologies-business-leaders,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6c/881b80e76211e7b439cf26760a3a80/DSC_0001.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6c/881b80e76211e7b439cf26760a3a80/DSC_0001.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",New Technologies for Business Leaders,,Rutgers the State University of New Jersey,business,leadership-and-management,en
220,https://www.coursera.org/learn/leadership-21st-century,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/91/fc8c20264e11e59638cb20cb5a23c8/banner2.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/91/fc8c20264e11e59638cb20cb5a23c8/banner2.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leadership in 21st Century Organizations,,Copenhagen Business School,business,leadership-and-management,en
221,https://www.coursera.org/learn/six-sigma-organization-advanced,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3c/11179040b911e795ad21e7f82353cf/800x800-DMAIC.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3c/11179040b911e795ad21e7f82353cf/800x800-DMAIC.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Six Sigma and the Organization (Advanced),,University System of Georgia,business,leadership-and-management,en
222,https://www.coursera.org/learn/managing-urban-infrastructures-1,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/93/ad8f705d2011e59eaad14d5f0a2bce/Urban-infrastructure-2560x1440px-150dpi---TEMPLATE.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/93/ad8f705d2011e59eaad14d5f0a2bce/Urban-infrastructure-2560x1440px-150dpi---TEMPLATE.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Management of Urban Infrastructures – part 1,,École Polytechnique Fédérale de Lausanne,business,leadership-and-management,en
223,https://www.coursera.org/learn/managing-people-iese,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/c265b0b17711e68df35fe3090fe0e4/COURSERA-1200x1200-behavior.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/c265b0b17711e68df35fe3090fe0e4/COURSERA-1200x1200-behavior.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Organizational Behavior: How to Manage People,,IESE Business School,business,leadership-and-management,en
224,https://www.coursera.org/learn/managing-as-a-coach,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d7/f1c7709f6811e5b980fbf09b8be0e1/76721745-Course-1-Managing-as-a-Coach.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d7/f1c7709f6811e5b980fbf09b8be0e1/76721745-Course-1-Managing-as-a-Coach.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing as a Coach,,"University of California, Davis",business,leadership-and-management,en
225,https://www.coursera.org/learn/strategic-business-management-macroeconomics,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d3/d90f107de511e7b945f75a7283d500/image-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d3/d90f107de511e7b945f75a7283d500/image-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Business Management - Macroeconomics,,"University of California, Irvine",business,leadership-and-management,en
226,https://www.coursera.org/learn/leadership-coaching,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/da/c5af00bba311e5a79bdb64213bc357/shutterstock_260648339.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/da/c5af00bba311e5a79bdb64213bc357/shutterstock_260648339.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","Conversations That Inspire: Coaching Learning, Leadership and Change",,Case Western Reserve University,business,leadership-and-management,en
227,https://www.coursera.org/learn/arts-heritage,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/22/e6c9209c4711e69652dfe94128eea2/AHM_foto_corso.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/22/e6c9209c4711e69652dfe94128eea2/AHM_foto_corso.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Arts and Heritage Management,,Università Bocconi,business,leadership-and-management,en
228,https://www.coursera.org/learn/analysing-complexity,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7a/8e5500ecdb11e6847c31469b402000/animation02000409a.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7a/8e5500ecdb11e6847c31469b402000/animation02000409a.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Analysing Complexity,,Macquarie University,business,leadership-and-management,en
229,https://www.coursera.org/learn/designing-organization,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/24/509af0a29411e5904f61cf17516827/iMBA_SLAM_Icon_DesigningAndManagingOrganizations.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/24/509af0a29411e5904f61cf17516827/iMBA_SLAM_Icon_DesigningAndManagingOrganizations.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Designing the Organization: From Strategy to Organizational Structure,,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
230,https://www.coursera.org/learn/intercultural,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/28/508290849411e6a3aadba2bfb17e80/Fotolia_86463531_Subscription_XXL-1200.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/28/508290849411e6a3aadba2bfb17e80/Fotolia_86463531_Subscription_XXL-1200.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Intercultural Management,,ESCP Europe,business,leadership-and-management,en
231,https://www.coursera.org/learn/electric-utilities,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1e/f719c00a6311e79d3d796e4db41a35/Slide1.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1e/f719c00a6311e79d3d796e4db41a35/Slide1.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Electric Utilities Fundamentals and Future,,University of Colorado System,business,leadership-and-management,en
232,https://www.coursera.org/learn/strategic-career-self-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/db/998fa0b27511e5bfec591131c93482/College-Photos-_OCGR_-010_2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/db/998fa0b27511e5bfec591131c93482/College-Photos-_OCGR_-010_2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Career Self-Management,,The State University of New York,business,leadership-and-management,en
233,https://www.coursera.org/learn/unethical-decision-making,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ff/079482ccced35e86a8a9ea70e0c0e4/Biz_ethics_Fotolia_49499572.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ff/079482ccced35e86a8a9ea70e0c0e4/Biz_ethics_Fotolia_49499572.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Unethical Decision Making in Organizations,,University of Lausanne,business,leadership-and-management,en
234,https://www.coursera.org/learn/uva-darden-business-society,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/13/317b1f7ee5b3208acee83977b843e6/Coursera-New-Models-logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/13/317b1f7ee5b3208acee83977b843e6/Coursera-New-Models-logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",New Models of Business in Society,,University of Virginia,business,leadership-and-management,en
235,https://www.coursera.org/learn/gestion-de-proyectos,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c7/4a9b1049ae11e4bc80b986c176101c/Project-Management-Course.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c7/4a9b1049ae11e4bc80b986c176101c/Project-Management-Course.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Gestión de proyectos: las bases del éxito,,"University of California, Irvine",business,leadership-and-management,en
236,https://www.coursera.org/learn/strategic-business-management-microeconomics,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/06/ab77207de611e78b8cbf6b7d2487ac/image-1.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/06/ab77207de611e78b8cbf6b7d2487ac/image-1.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Business Management - Microeconomics,,"University of California, Irvine",business,leadership-and-management,en
237,https://www.coursera.org/learn/scope-time-management-cost,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/72/5de1a0a04d11e693cc29a49bdb943c/comp-600px-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/72/5de1a0a04d11e693cc29a49bdb943c/comp-600px-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","Engineering Project Management: Scope, Time and Cost Management",,Rice University,business,leadership-and-management,en
238,https://www.coursera.org/learn/uva-darden-innovation-business-model-canvas,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/13/eac9b0e29811e798a167cbedd0e5ab/Business-Model-Canvas-Course-Logo-v2.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/13/eac9b0e29811e798a167cbedd0e5ab/Business-Model-Canvas-Course-Logo-v2.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Innovating with the Business Model Canvas,,University of Virginia,business,leadership-and-management,en
239,https://www.coursera.org/learn/social-media-analytics-introduction,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/54/ea8780658911e6815a539fe77814e6/coursera-ma-thumbnail.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/54/ea8780658911e6815a539fe77814e6/coursera-ma-thumbnail.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Introduction to Social Media Analytics,,Emory University,business,leadership-and-management,en
240,https://www.coursera.org/learn/forecasting-models-marketing-decisions,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6c/587440658911e6bf3629182543e660/coursera-ma-thumbnail.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6c/587440658911e6bf3629182543e660/coursera-ma-thumbnail.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Forecasting Models for Marketing Decisions,,Emory University,business,leadership-and-management,en
